A1,A2,ttest_p,A2_expr_A1_NE,A2_expr_A1_E,ttest_p_correct,SL,percent_matched_in_paralog,WGD,either_in_complex,in_same_complex,A1_ensembl,A2_ensembl,A1_entrez,A2_entrez,copy_number_driven,nonsense_mutation_driven
E2F6,E2F3,0.3044688705658642,3.874143256497492,3.9357815166393006,0.6293509949537579,False,0.427046,WGD,True,False,ENSG00000169016,ENSG00000112242,1876,1871,False,False
E2F1,E2F2,0.07794525672899623,2.616853967016654,2.342103275506517,0.2780047490000865,False,0.405034,WGD,True,False,ENSG00000101412,ENSG00000007968,1869,1870,False,False
E2F3,E2F2,0.032001259519888504,2.6296813490184032,2.3316453921962097,0.15440395508402438,False,0.453763,WGD,False,False,ENSG00000112242,ENSG00000007968,1871,1870,False,False
CHCHD2,CHCHD10,0.4820047268036333,5.213385596264869,5.113280290536101,0.7670748889377156,False,0.377483,WGD,False,False,ENSG00000106153,ENSG00000250479,51142,400916,False,False
THEM5,THEM4,0.021929249132502285,3.322665808259646,4.187393725819285,0.1146244372759243,False,0.34413000000000005,SSD,False,False,ENSG00000196407,ENSG00000159445,284486,117145,False,False
ATP2B1,ATP2B2,0.06883244986638955,0.2579564300637085,0.02347440012321072,0.2592261414222828,False,0.8131149999999999,WGD,False,False,ENSG00000070961,ENSG00000157087,490,491,False,False
ATP2B4,ATP2B1,0.08298910634016615,4.340587517051539,3.949438789215,0.2880862298335157,False,0.7717839999999999,WGD,False,False,ENSG00000058668,ENSG00000070961,493,490,False,False
OAZ1,OAZ2,0.43064855799421975,6.139776883896023,6.0097042412356245,0.7310064674937214,False,0.421053,WGD,True,False,ENSG00000104904,ENSG00000180304,4946,4947,False,False
MACROD1,MACROD2,0.7710444216776492,1.2609438697303847,1.4059358257083334,0.9225050056906318,False,0.381538,WGD,False,False,ENSG00000133315,ENSG00000172264,28992,140733,False,False
TEAD4,TEAD1,0.9435672404050772,4.40493874695197,4.389970439425679,0.9796663245456192,False,0.7396309999999999,WGD,False,False,ENSG00000197905,ENSG00000187079,7004,7003,False,False
TEAD3,TEAD1,0.6503831760145966,4.394148909670322,4.488407992491054,0.8648004365281807,False,0.7057470000000001,WGD,False,False,ENSG00000007866,ENSG00000187079,7005,7003,False,False
TEAD1,TEAD4,0.9609113651092184,4.259117936917352,4.268325017491373,0.9861520490831791,False,0.7535209999999999,WGD,False,False,ENSG00000187079,ENSG00000197905,7003,7004,False,False
PDE4DIP,CDK5RAP2,0.22927788672151336,4.893422207136044,4.822482100795684,0.5326391774539372,False,0.209568,SSD,False,False,ENSG00000178104,ENSG00000136861,9659,55755,False,False
MTA2,MTA1,0.2612402833333865,5.959338020779465,5.7969763724217245,0.5780974153083089,False,0.634731,WGD,True,True,ENSG00000149480,ENSG00000182979,9219,9112,False,False
ATN1,RERE,0.44789769957829184,4.5332539695738765,4.40475398433,0.7449131164814592,False,0.427731,WGD,False,False,ENSG00000111676,ENSG00000142599,1822,473,False,False
CITED2,CITED1,0.9525149445433796,1.0429206690674369,1.0253160940144947,0.9809844435262524,False,0.24363600000000002,SSD,True,False,ENSG00000164442,ENSG00000125931,10370,4435,False,False
SENP1,SENP2,0.17859780807459502,4.624973544111587,4.38488710647,0.4608076778548771,False,0.309006,WGD,False,False,ENSG00000079387,ENSG00000163904,29843,59343,False,False
SPTLC2,SPTLC3,0.8822016241323762,1.5740104443998932,1.528614560086461,0.9564955200571384,False,0.6814950000000001,WGD,True,True,ENSG00000100596,ENSG00000172296,9517,55304,False,False
SMARCA5,SMARCA1,7.75573281916521e-09,3.9383411797896737,2.8970859435020238,1.9325586298714408e-07,True,0.802281,WGD,True,False,ENSG00000153147,ENSG00000102038,8467,6594,False,False
TOR2A,TOR1B,0.07504282119924875,4.3275640804073525,4.218734098097394,0.2703027559632346,False,0.439252,SSD,True,False,ENSG00000160404,ENSG00000136816,27433,27348,False,False
PER2,PER1,0.14155720369163016,3.2561744502488534,3.748485977921429,0.4035933440675161,False,0.423904,WGD,False,False,ENSG00000132326,ENSG00000179094,8864,5187,False,False
HSD11B1L,HSD11B1,0.765806341445116,0.39188843167995546,0.35318226756385385,0.921833830358768,False,0.3783780000000001,WGD,False,False,ENSG00000167733,ENSG00000117594,374875,3290,False,False
MECR,VAT1,0.273232480924417,5.936501646588821,6.205364580214999,0.5895728147111678,False,0.235925,SSD,False,False,ENSG00000116353,ENSG00000108828,51102,10493,False,False
TP53I3,VAT1,0.06449478181712055,5.963550933920312,5.217836629909,0.248186656313163,False,0.307229,SSD,False,False,ENSG00000115129,ENSG00000108828,9540,10493,False,False
CAB39,CAB39L,5.869126291963255e-09,2.2123981078508974,1.557924901958488,1.5472377862436463e-07,True,0.8005869999999999,WGD,True,False,ENSG00000135932,ENSG00000102547,51719,81617,True,False
CNTNAP1,CNTNAP2,0.18652171788149408,0.7790257944923431,0.4682380717343114,0.4726795776251446,False,0.421243,WGD,True,False,ENSG00000108797,ENSG00000174469,8506,26047,False,False
RPL36AL,RPL36A,0.8387047466407186,11.093035122963572,11.106997345316834,0.9423124979243156,False,0.990566,SSD,True,False,ENSG00000165502,ENSG00000241343,6166,6173,False,False
FAM110D,FAM110A,0.7242568572743852,3.1285972196057052,3.0045669232099996,0.9040775823840341,False,0.29889299999999996,SSD,False,False,ENSG00000197245,ENSG00000125898,79927,83541,False,False
GAB2,GAB4,0.6092220894835143,0.011058163802500735,0.0011962741666666664,0.8442314148910194,False,0.390533,SSD,False,False,ENSG00000033327,ENSG00000215568,9846,128954,False,False
GAB1,GAB2,0.00011067763544038721,2.445556875422708,1.2176122074553701,0.0013602879653112456,True,0.36326,WGD,True,False,ENSG00000109458,ENSG00000033327,2549,9846,False,False
CYP26A1,CYP26C1,0.7898291775680765,0.02612802367372716,0.017284206374522226,0.928180820570457,False,0.454728,SSD,False,False,ENSG00000095596,ENSG00000187553,1592,340665,False,False
CRYBB3,CRYBB2,0.1330184226795626,0.14025583986038948,0.24493136472791666,0.3902497376136746,False,0.5355449999999999,SSD,False,False,ENSG00000100053,ENSG00000244752,1417,1415,False,False
ZFHX4,ZFHX3,0.7507684161417826,2.03513340818739,2.1304653252857144,0.9152886620714582,False,0.556692,WGD,False,False,ENSG00000091656,ENSG00000140836,79776,463,False,False
SAFB,SAFB2,0.02225402486639301,5.269506777008479,4.90092609926,0.11598874278501113,False,0.7001090000000001,SSD,False,False,ENSG00000160633,ENSG00000130254,6294,9667,False,False
SAFB2,SAFB,0.9181902524466544,6.195451944918556,6.173992323675714,0.9678806989405224,False,0.6736620000000001,SSD,False,False,ENSG00000130254,ENSG00000160633,9667,6294,False,False
UBE2G2,UBE2G1,0.9768970429737388,5.050404499387119,5.052273380163249,0.9917054424087344,False,0.4727270000000001,SSD,False,False,ENSG00000184787,ENSG00000132388,7327,7326,False,False
UBE2G1,UBE2R2,0.9341656982040852,4.6025264907946974,4.588697736669091,0.9777027646911572,False,0.5058819999999999,SSD,False,False,ENSG00000132388,ENSG00000107341,7326,54926,False,False
TCF7L2,TCF7L1,0.00027474562079178897,1.9354827087446789,1.0113639538299166,0.003104113566585492,True,0.598007,WGD,True,False,ENSG00000148737,ENSG00000152284,6934,83439,False,False
CDK12,CDK13,0.10879989183501683,4.013816164753068,3.907840825579121,0.3478154714374263,False,0.42349,WGD,True,False,ENSG00000167258,ENSG00000065883,51755,8621,False,False
CDS2,CDS1,9.338283655616016e-09,2.0024632959492634,0.4424955183682849,2.264845062608738e-07,True,0.723596,WGD,True,False,ENSG00000101290,ENSG00000163624,8760,1040,False,False
LARP4,LARP4B,0.0653141663105897,4.732574220646418,4.567782427273685,0.25011888109255304,False,0.319178,WGD,False,False,ENSG00000161813,ENSG00000107929,113251,23185,False,False
PTPRG,PTPRZ1,0.8771805098769636,0.9504891087369224,0.8633361106271801,0.9548721409133434,False,0.487889,WGD,False,False,ENSG00000144724,ENSG00000106278,5793,5803,False,False
TLE3,TLE4,0.2059921386845995,2.8879170848141564,2.2496580965315,0.4969492045985232,False,0.8251299999999999,WGD,True,False,ENSG00000140332,ENSG00000106829,7090,7091,False,False
YWHAZ,YWHAB,0.3485635030632321,7.330341149565044,7.2670072652122535,0.6688154135780794,False,0.8693879999999999,WGD,True,True,ENSG00000164924,ENSG00000166913,7534,7529,False,False
YWHAG,YWHAH,0.8793463590062678,6.6317575231615375,6.6039714174699995,0.9564955200571384,False,0.8663970000000001,WGD,True,True,ENSG00000170027,ENSG00000128245,7532,7533,False,False
YWHAE,YWHAZ,0.7001933908979251,8.764890015142637,8.841334855394168,0.8919130098342616,False,0.662745,SSD,True,True,ENSG00000108953,ENSG00000164924,7531,7534,False,False
CAND1,CAND2,1.1844680154419807e-08,1.1580142540449627,0.585969495598082,2.798113402712939e-07,True,0.6243899999999999,WGD,True,False,ENSG00000111530,ENSG00000144712,55832,23066,True,False
FAM135B,FAM135A,0.6693178167238902,2.819946654594893,2.9478278326096783,0.8726989378865161,False,0.389758,WGD,False,False,ENSG00000147724,ENSG00000082269,51059,57579,False,False
AGO2,AGO1,0.5638726547246361,2.918693835781617,2.8189515712006665,0.8172446752639454,False,0.817229,WGD,True,False,ENSG00000123908,ENSG00000092847,27161,26523,False,False
AGO1,AGO3,0.07552099652835029,2.904825209795355,3.124071360427879,0.2714875349507296,False,0.8494750000000001,SSD,False,False,ENSG00000092847,ENSG00000126070,26523,192669,False,False
NOTO,EMX2,0.050471773361201885,0.4178503267312215,0.8833083666478571,0.21138476406615253,False,0.24302800000000002,SSD,False,False,ENSG00000214513,ENSG00000170370,344022,2018,False,False
ANKRD11,ANKRD12,0.006727283410638039,2.864456298225804,2.686909955238427,0.047689785443937316,True,0.29816,WGD,True,False,ENSG00000167522,ENSG00000101745,29123,23253,True,False
WASF2,WASF1,0.06839500917315329,3.864453778125044,3.1468439224720006,0.2587980762683938,False,0.4598390000000001,WGD,True,False,ENSG00000158195,ENSG00000112290,10163,8936,False,False
PTBP1,PTBP3,0.4516658262325916,4.6994598557853005,4.753076390195768,0.7475551489293077,False,0.7540389999999999,WGD,True,False,ENSG00000011304,ENSG00000119314,5725,9991,False,False
CDKL2,CDKL3,0.5474792936887286,1.4831001717025591,1.5675371014072401,0.8063682876273662,False,0.398246,WGD,False,False,ENSG00000138769,ENSG00000006837,8999,51265,False,False
MFN2,MFN1,0.010091396959142112,4.4990640220835445,4.626976704400488,0.06463468686154754,False,0.611625,WGD,False,False,ENSG00000116688,ENSG00000171109,9927,55669,False,False
CTTN,HCLS1,0.7945456618312703,1.8190193217417363,2.017982053150218,0.9306365478886546,False,0.347003,SSD,True,False,ENSG00000085733,ENSG00000180353,2017,3059,False,False
KLHL12,KLHL20,0.11416878687459238,3.68294641494796,3.379861338853,0.3580569367670406,False,0.440141,SSD,True,False,ENSG00000117153,ENSG00000076321,59349,27252,False,False
KEAP1,KLHL20,0.74634832301053,3.680873506884705,3.657342760710876,0.9135845718747204,False,0.355769,SSD,True,False,ENSG00000079999,ENSG00000076321,9817,27252,False,False
PHYKPL,ETNPPL,0.4348678738370374,0.1945652338058426,0.33198858472419995,0.7358368953577404,False,0.64,WGD,False,False,ENSG00000175309,ENSG00000164089,85007,64850,False,False
ETNPPL,PHYKPL,0.3906960947882676,4.2895261898876385,4.5489502121175,0.6988783468691798,False,0.5771540000000001,WGD,False,False,ENSG00000164089,ENSG00000175309,64850,85007,False,False
SLC25A20,SLC25A29,0.49877113299108,4.252184878275842,3.892785922762167,0.7754399067613457,False,0.352159,SSD,False,False,ENSG00000178537,ENSG00000197119,788,123096,False,False
SLC25A48,SLC25A45,0.8133773350716104,1.8552258616000488,1.925515221169,0.9357198261541144,False,0.4522290000000001,SSD,False,False,ENSG00000145832,ENSG00000162241,153328,283130,False,False
CDK2AP2,CDK2AP1,0.05511002675740978,6.635561147304884,6.282755115255277,0.22326311508180044,False,0.547619,WGD,False,False,ENSG00000167797,ENSG00000111328,10263,8099,False,False
RAB3A,RAB3C,0.008358750736592185,0.2823569975817869,0.8404299865134333,0.05521036701441552,False,0.840909,WGD,True,False,ENSG00000105649,ENSG00000152932,5864,115827,False,False
RAB13,RAB8B,0.8766722986385135,3.5068060028858663,3.4549796405799995,0.9548721409133434,False,0.665025,SSD,True,False,ENSG00000143545,ENSG00000166128,5872,51762,False,False
RAB10,RAB8B,1.8626365229692224e-09,3.7087821656193034,3.1320391700311534,5.293962242626587e-08,True,0.695,SSD,False,False,ENSG00000084733,ENSG00000166128,10890,51762,False,False
CKS1B,CKS2,0.4429803050114768,8.490840537259492,8.573134300453024,0.7428049903022395,False,0.7215189999999999,SSD,True,False,ENSG00000173207,ENSG00000123975,1163,1164,False,False
DIPK1A,DIPK1B,0.2172008625486792,2.5468916734604927,2.8435823262066533,0.5137690103719732,False,0.464953,WGD,False,False,ENSG00000154511,ENSG00000165716,388650,138311,False,False
ARID1A,ARID1B,0.4611376583869472,3.745616940880226,3.6826629896330143,0.7544001033965434,False,0.5225380000000001,WGD,True,True,ENSG00000117713,ENSG00000049618,8289,57492,False,False
ARID3B,ARID3A,0.02935091555127705,3.0588689145666033,3.63562853197185,0.14438155700379487,False,0.431373,WGD,False,False,ENSG00000179361,ENSG00000116017,10620,1820,False,False
ARID3C,ARID3A,0.6613532016758408,3.0821426492907733,2.8880774079928577,0.8698492218715504,False,0.504854,WGD,False,False,ENSG00000205143,ENSG00000116017,138715,1820,False,False
ARID3A,ARID3B,0.6697568539250007,2.6421708464186007,2.685194160355047,0.8726989378865161,False,0.408094,WGD,False,False,ENSG00000116017,ENSG00000179361,1820,10620,False,False
STAG1,STAG2,2.8851422813832115e-14,5.1672741214545965,3.979344935193478,1.2800180023990393e-12,True,0.713831,WGD,True,True,ENSG00000118007,ENSG00000101972,10274,10735,True,True
ABHD2,ABHD3,0.1978808574048296,4.145666620715184,4.55621565182875,0.486059530769908,False,0.211765,SSD,False,False,ENSG00000140526,ENSG00000158201,11057,171586,False,False
BICDL2,BICDL1,0.9459230054045129,2.3658701810590137,2.348103688257087,0.9796663245456192,False,0.33070900000000003,WGD,False,False,ENSG00000162069,ENSG00000135127,146439,92558,False,False
HSD11B2,HSD17B2,0.975079542017525,0.9912133933550707,1.0021469999925,0.9917054424087344,False,0.360494,WGD,False,False,ENSG00000176387,ENSG00000086696,3291,3294,False,False
TNFSF10,TNFSF11,0.010422858783467569,0.08497478687841455,0.3165255948968273,0.06641536113439894,False,0.234875,SSD,True,False,ENSG00000121858,ENSG00000120659,8743,8600,False,False
MYO1H,MYO1C,0.3557362999704053,5.837061431041225,5.731621897855012,0.6757919240582089,False,0.610568,WGD,True,False,ENSG00000174527,ENSG00000197879,283446,4641,False,False
MYO9B,MYO9A,0.8294740557481648,2.7776168625362545,2.8084136096665,0.942031782627962,False,0.4747770000000001,WGD,False,False,ENSG00000099331,ENSG00000066933,4650,4649,False,False
FBXW7,BTRC,0.4908124248334991,2.817077641278681,2.95001323177375,0.7704718635570005,False,0.214993,SSD,True,False,ENSG00000109670,ENSG00000166167,55294,8945,False,False
FBXW11,BTRC,4.276664508117745e-17,2.9332246838504203,2.511344838111867,2.357349315232175e-15,True,0.8468629999999999,WGD,True,False,ENSG00000072803,ENSG00000166167,23291,8945,True,False
LIN7C,LIN7B,0.4144442053230547,2.883291819245565,3.01052094876,0.7179752471263204,False,0.84264,WGD,True,False,ENSG00000148943,ENSG00000104863,55327,64130,False,False
PRDM14,PRDM6,0.02963587259476116,0.3560926966091503,0.7562744696795001,0.14530364487835726,False,0.252189,SSD,False,False,ENSG00000147596,ENSG00000061455,63978,93166,False,False
EGFR,ERBB4,0.3955715818882711,0.4255683928321923,0.29632923234821873,0.7017092653262222,False,0.528926,WGD,True,False,ENSG00000146648,ENSG00000178568,1956,2066,False,False
ERBB3,ERBB4,0.8115238179184565,0.4164229797811233,0.4607518223908904,0.9355704675219556,False,0.456036,WGD,True,False,ENSG00000065361,ENSG00000178568,2065,2066,False,False
ERBB2,EGFR,0.01886679381203429,3.7882620257889448,4.5161437844168475,0.10183589894388838,False,0.48924300000000004,WGD,True,True,ENSG00000141736,ENSG00000146648,2064,1956,False,False
PTK2,PTK2B,8.393755561807376e-20,3.608110861652946,2.356671278046433,6.36176723621984e-18,True,0.438498,WGD,True,False,ENSG00000169398,ENSG00000120899,5747,2185,True,False
CELF2,CELF1,0.19881230261951824,5.44793573515099,5.703250624395555,0.4873848766373365,False,0.777351,WGD,False,False,ENSG00000048740,ENSG00000149187,10659,10658,False,False
CELF1,CELF2,0.744845615982874,1.583601807817619,1.4143082143354078,0.9135845718747204,False,0.787938,WGD,False,False,ENSG00000149187,ENSG00000048740,10658,10659,False,False
SEC24A,SEC24B,0.44844238412113613,3.668867391512976,3.7725574986961536,0.7449131164814592,False,0.611162,WGD,True,False,ENSG00000113615,ENSG00000138802,10802,10427,False,False
FAM126B,FAM126A,2.6386604943943353e-19,3.9839729857906288,0.31275151038507504,1.7776753478901095e-17,True,0.5037739999999999,WGD,True,False,ENSG00000155744,ENSG00000122591,285172,84668,False,False
PARD3,PARD3B,0.0005066705960687398,1.1142056850657405,1.65599557284848,0.005421375377935517,False,0.3672570000000001,WGD,True,False,ENSG00000148498,ENSG00000116117,56288,117583,False,False
RPE65,BCO2,0.1889262347704708,1.0359262710484107,0.8237721561721667,0.4766391415360423,False,0.410882,SSD,False,False,ENSG00000116745,ENSG00000197580,6121,83875,False,False
IGFBP3,IGFBP5,0.014670889857798238,2.230355356607701,3.7053901260711664,0.08664398912771103,False,0.40404,WGD,True,False,ENSG00000146674,ENSG00000115461,3486,3488,False,False
NABP2,NABP1,1.594306622012461e-09,4.20540814075989,1.48199356312394,4.603244040382012e-08,True,0.559242,WGD,False,False,ENSG00000139579,ENSG00000173559,79035,64859,False,False
MED25,PTOV1,0.6574611178218217,6.312587366689698,6.344637682475108,0.8697612896857408,False,0.222222,SSD,True,False,ENSG00000104973,ENSG00000104960,81857,53635,False,False
BIRC2,BIRC3,0.003849083902943072,2.737899094780344,1.6236997807605,0.030574164277089293,True,0.710356,SSD,True,False,ENSG00000110330,ENSG00000023445,329,330,False,False
COCH,VIT,0.26952844431443784,0.4666542539024984,0.10961247877719092,0.5850504059760888,False,0.396364,SSD,False,False,ENSG00000100473,ENSG00000205221,1690,5212,False,False
GPC2,GPC6,0.8755776332620742,1.3768751786284557,1.283334462165343,0.9548721409133434,False,0.405872,WGD,False,False,ENSG00000213420,ENSG00000183098,221914,10082,False,False
GPC1,GPC6,0.5308583842202319,1.371318302524145,1.7752723602818332,0.7951656026706682,False,0.444444,WGD,False,False,ENSG00000063660,ENSG00000183098,2817,10082,False,False
GFI1,GFI1B,0.007415231117300569,0.10286307617193886,0.6892043765386272,0.05070791504650276,False,0.476303,WGD,True,False,ENSG00000162676,ENSG00000165702,2672,8328,False,False
ATF5,ATF4,0.001418934638784195,8.61322532360339,9.32367218794875,0.013373275170717359,False,0.304965,SSD,True,False,ENSG00000169136,ENSG00000128272,22809,468,False,False
FMO1,FMO2,0.3676165444158702,0.033994224697057006,0.0098798255294675,0.6789589938611785,False,0.571429,SSD,False,False,ENSG00000010932,ENSG00000094963,2326,2327,False,False
SLC22A25,SLC22A9,0.5932651184938866,0.06078665094398038,0.0030761342093785712,0.8371987979366794,False,0.7239490000000001,SSD,False,False,ENSG00000196600,ENSG00000149742,387601,114571,False,False
IKZF3,IKZF1,1.966219395757225e-16,0.613714062973437,4.454491959404546,1.0218723088235407e-14,False,0.544204,WGD,False,False,ENSG00000161405,ENSG00000185811,22806,10320,False,False
IKZF1,IKZF3,0.9234273147743024,0.4680893025604682,0.42151181224296,0.9723480234510552,False,0.5337189999999999,WGD,False,False,ENSG00000185811,ENSG00000161405,10320,22806,False,False
SSC4D,CD5L,0.5371328569868166,0.04267872192051005,0.006132063170971429,0.8002003823579191,False,0.250435,SSD,False,False,ENSG00000146700,ENSG00000073754,136853,922,False,False
SOS1,SOS2,0.8589767511568366,3.2513649884418467,3.2378982541640275,0.950734027559731,False,0.698425,WGD,True,False,ENSG00000115904,ENSG00000100485,6654,6655,False,False
RALGPS1,RALGPS2,0.9237038947352522,3.5838123049610364,3.6099683280717545,0.9723480234510552,False,0.639138,WGD,False,False,ENSG00000136828,ENSG00000116191,9649,55103,False,False
MYL6B,MYL4,0.3288217552622411,0.40121141134184657,0.13494958421764738,0.6464380509571662,False,0.625,WGD,False,False,ENSG00000196465,ENSG00000198336,140465,4635,False,False
TFAP2B,TFAP2A,0.01845462516550644,3.562626318354922,1.8502862834928333,0.1011113348676392,False,0.704348,WGD,True,False,ENSG00000008196,ENSG00000137203,7021,7020,False,False
TFAP2C,TFAP2A,0.01856141964163886,3.480652926344793,4.038418306732713,0.10116308490142628,False,0.633333,WGD,True,False,ENSG00000087510,ENSG00000137203,7022,7020,False,False
TFAP2A,TFAP2B,0.789420236541932,0.31320427668348355,0.4012161869096769,0.928180820570457,False,0.7414189999999999,WGD,True,False,ENSG00000137203,ENSG00000008196,7020,7021,False,False
TFAP2E,TFAP2B,0.6093874918921982,0.3185448277034303,0.11693255746898888,0.8442314148910194,False,0.647059,WGD,False,False,ENSG00000116819,ENSG00000008196,339488,7021,False,False
UBE2E3,UBE2E2,0.02130683887097021,3.85732901051279,2.8984911274018152,0.11201485522050522,False,0.8550719999999999,SSD,False,False,ENSG00000170035,ENSG00000182247,10477,7325,False,False
UBE2D3,UBE2D2,0.005384836573642122,6.114374848983385,5.975953640373844,0.039817145233556984,True,0.926174,WGD,True,False,ENSG00000109332,ENSG00000131508,7323,7322,True,False
GMPPB,GMPPA,0.21520775518373836,5.189761866756785,5.0880127279059435,0.5117162178813334,False,0.338501,SSD,False,False,ENSG00000173540,ENSG00000144591,29925,29926,False,False
PDCL3,PDCL2,0.7590569023089283,0.05728398277284851,0.043590708211824994,0.919257327097164,False,0.585774,WGD,False,False,ENSG00000115539,ENSG00000163440,79031,132954,False,False
PDCL,PDC,0.4009536306765875,0.14022260211912482,0.10402085671009496,0.7094695079773471,False,0.38206,WGD,True,False,ENSG00000136940,ENSG00000116703,5082,5132,False,False
CBWD1,CBWD2,0.02869163608894572,4.8604087346403215,5.110709193940401,0.14182088599400072,False,0.9848100000000001,SSD,False,False,ENSG00000172785,ENSG00000136682,55871,150472,False,False
YTHDF2,YTHDF3,0.0012365719169040712,4.634112032617102,4.442513179313578,0.011776567103918877,True,0.656304,WGD,False,False,ENSG00000198492,ENSG00000185728,51441,253943,True,False
CXCL1,CXCL2,0.2041119972304413,1.9522284211129584,1.336534746681041,0.4937839624190487,False,0.8971959999999999,SSD,False,False,ENSG00000163739,ENSG00000081041,2919,2920,False,False
KAT2A,KAT2B,0.149001411145551,2.4028308621346497,1.830615509072,0.4144244141800569,False,0.698925,WGD,True,False,ENSG00000108773,ENSG00000114166,2648,8850,False,False
GIGYF2,GIGYF1,0.9502457790423382,4.086165918594896,4.075978204856955,0.9809844435262524,False,0.4098479999999999,WGD,False,False,ENSG00000204120,ENSG00000146830,26058,64599,False,False
FLVCR1,FLVCR2,0.03724878783424294,1.1614196829477559,0.5385231958225599,0.17284577824104058,False,0.504505,WGD,False,False,ENSG00000162769,ENSG00000119686,28982,55640,False,False
POU3F3,POU3F2,0.4690095192965085,0.7894014554819165,0.3493012977628501,0.7590109569398121,False,0.552,WGD,False,False,ENSG00000198914,ENSG00000184486,5455,5454,False,False
POU2F1,POU2F2,0.9279020691858892,1.1180878870594064,1.1638094435450002,0.974511468735065,False,0.332898,WGD,True,True,ENSG00000143190,ENSG00000028277,5451,5452,False,False
AZIN1,ODC1,0.17770044929529005,6.872830261156246,6.545860684315714,0.4607586000030982,False,0.506696,WGD,True,False,ENSG00000155096,ENSG00000115758,51582,4953,False,False
TM2D3,TM2D1,0.047569668015594674,5.216441057187813,4.989676413792856,0.2040783634914309,False,0.234818,SSD,False,False,ENSG00000184277,ENSG00000162604,80213,83941,False,False
VDAC1,VDAC2,0.2637367101195713,7.578693281915284,7.4883034838631115,0.5793926035114738,False,0.745583,WGD,True,False,ENSG00000213585,ENSG00000165637,7416,7417,False,False
VDAC2,VDAC1,0.4756570142104122,7.886864085855291,8.057535991208331,0.7629806956338093,False,0.682848,WGD,True,False,ENSG00000165637,ENSG00000213585,7417,7416,False,False
MTHFD1,MTHFD1L,0.07329069419823331,5.202736482324293,5.3858619197825,0.26932479342744725,False,0.610695,WGD,False,False,ENSG00000100714,ENSG00000120254,4522,25902,False,False
WDTC1,DCAF8,0.7957862164282341,6.0917866925674105,6.113075360690759,0.9310739943207156,False,0.206795,SSD,False,False,ENSG00000142784,ENSG00000132716,23038,50717,False,False
DIS3L,DIS3,0.07884464067519575,4.194080778056704,4.452341466689411,0.2786943091754424,False,0.323529,SSD,True,False,ENSG00000166938,ENSG00000083520,115752,22894,False,False
CTBP2,CTBP1,0.8417247463359816,6.62346751613334,6.609121408592807,0.9437834118656044,False,0.349239,WGD,True,True,ENSG00000175029,ENSG00000159692,1488,1487,False,False
WSB2,WSB1,0.3957407268192491,5.757178424719963,5.893113783340384,0.7017092653262222,False,0.4774350000000001,WGD,True,False,ENSG00000176871,ENSG00000109046,55884,26118,False,False
ARSA,ARSG,0.506902322899214,2.032699747909684,2.158002310498897,0.7807411730344371,False,0.367387,SSD,False,False,ENSG00000100299,ENSG00000141337,410,22901,False,False
MORF4L1,MORF4L2,2.343920398550537e-05,8.813610349030792,7.949938833324167,0.0003438380004002764,True,0.5580109999999999,WGD,True,True,ENSG00000185787,ENSG00000123562,10933,9643,False,False
TSC22D2,TSC22D1,0.8946882158110719,5.914087245086222,5.897549677093768,0.9614358402848684,False,0.35897399999999996,WGD,False,False,ENSG00000196428,ENSG00000102804,9819,8848,False,False
IFRD2,IFRD1,0.9731863461050824,5.330062160329286,5.3197665080825,0.9911679527240452,False,0.438735,WGD,False,False,ENSG00000214706,ENSG00000006652,7866,3475,False,False
TIE1,TEK,0.29551437228278865,0.2730154276777865,0.057853211191340015,0.6164456917229273,False,0.449912,WGD,False,False,ENSG00000066056,ENSG00000120156,7075,7010,False,False
UPK3BL1,UPK3B,0.9518400424082818,1.7338041464669507,1.779808716936625,0.9809844435262524,False,0.281369,SSD,False,False,ENSG00000267368,ENSG00000243566,100134938,105375355,False,False
CAPNS1,CAPNS2,0.3598261081277322,0.4702032719533058,0.13981174498446666,0.6761085408290781,False,0.634328,SSD,True,False,ENSG00000126247,ENSG00000256812,826,84290,False,False
PEF1,SRI,0.4243003578308727,6.955202824793138,6.891367591645747,0.7226613772419077,False,0.285211,SSD,True,False,ENSG00000162517,ENSG00000075142,553115,6717,False,False
PDCD6,PEF1,0.0006224501824405253,5.625301157511356,5.4693845957244696,0.006507108516432847,True,0.403141,SSD,True,True,ENSG00000249915,ENSG00000162517,10016,553115,True,False
CEACAM16,CEACAM1,0.2021755766647238,1.4839042779974272,0.904501716343454,0.4923124149305657,False,0.284706,SSD,False,False,ENSG00000213892,ENSG00000079385,388551,634,False,False
SKIV2L,MTREX,0.14483075583672886,5.531712106011404,5.2727701797133335,0.4090794174953568,False,0.294543,SSD,True,False,ENSG00000204351,ENSG00000039123,6499,23517,False,False
ARPP19,ENSA,0.985231536418592,7.6710018952759835,7.673289580450323,0.9927604937802104,False,0.671756,WGD,False,False,ENSG00000128989,ENSG00000143420,10776,2029,False,False
SLCO4A1,SLCO4C1,0.825897832689655,0.303342854672033,0.2483278471545833,0.9412958381343874,False,0.387812,SSD,False,False,ENSG00000101187,ENSG00000173930,28231,353189,False,False
VARS2,VARS,0.6271569412258298,6.049962913826282,6.0181593068661465,0.856614473328838,False,0.466606,SSD,False,False,ENSG00000137411,ENSG00000204394,57176,7407,False,False
NSUN4,NSUN3,0.4850323789427213,2.8923334093184287,2.859913683524314,0.7692013054026243,False,0.291667,SSD,False,False,ENSG00000117481,ENSG00000178694,387338,63899,False,False
