entrez_id,essential_percent,category,ensembl_id,symbol,percent_matched_in_paralog,num_paralogs,WGD
79906,0.007168458781362007,Sometimes,,,0.0,0,Singleton
127253,0.0035842293906810036,Sometimes,,,0.0,0,Singleton
4857,0.0,Never,ENSG00000139910,NOVA1,0.7159760000000001,2,WGD
801,0.0017921146953405018,Sometimes,ENSG00000198668,CALM1,1.0,11,WGD
6157,0.9982078853046595,Broadly,,,0.0,0,Singleton
56926,0.04659498207885305,Sometimes,,,0.0,0,Singleton
29988,0.0,Never,ENSG00000136856,SLC2A8,0.427673,4,WGD
29903,0.08960573476702509,Sometimes,,,0.0,0,Singleton
8563,0.978494623655914,Broadly,,,0.0,0,Singleton
83699,0.0,Never,ENSG00000198478,SH3BGRL2,0.6261680000000001,3,WGD
2060,0.0,Never,ENSG00000085832,EPS15,0.488839,1,WGD
51265,0.008960573476702509,Sometimes,ENSG00000006837,CDKL3,0.383446,3,WGD
146845,0.0,Never,,,0.0,0,Singleton
401089,0.0017921146953405018,Sometimes,,,0.0,0,Singleton
91464,0.0,Never,ENSG00000175329,ISX,0.25306100000000004,5,SSD
23473,0.0,Never,,,0.0,0,Singleton
647219,0.07347670250896057,Sometimes,ENSG00000232237,ASCL5,0.300971,4,WGD
64798,0.0,Never,,,0.0,0,Singleton
27178,0.0,Never,ENSG00000125571,IL37,0.238532,2,SSD
203238,0.0035842293906810036,Sometimes,,,0.0,0,Singleton
146,0.0,Never,ENSG00000171873,ADRA1D,0.449301,5,WGD
148932,0.008960573476702509,Sometimes,ENSG00000142961,MOB3C,0.5895520000000001,5,WGD
3623,0.0,Never,,,0.0,0,Singleton
8537,0.0,Never,,,0.0,0,Singleton
6541,0.13799283154121864,Sometimes,ENSG00000139514,SLC7A1,0.607313,4,WGD
27036,0.0,Never,ENSG00000168995,SIGLEC7,0.751606,9,SSD
2916,0.0,Never,ENSG00000113262,GRM6,0.688712,11,SSD
7767,0.0,Never,ENSG00000267680,ZNF224,0.7425740000000001,8,SSD
90410,0.0,Never,,,0.0,0,Singleton
55023,0.014336917562724014,Sometimes,ENSG00000146247,PHIP,0.54201,2,WGD
10331,0.05734767025089606,Sometimes,ENSG00000179913,B3GNT3,0.491936,11,WGD
27165,0.008960573476702509,Sometimes,ENSG00000135423,GLS2,0.6661130000000001,1,WGD
7405,0.016129032258064516,Sometimes,,,0.0,0,Singleton
54033,0.0,Never,ENSG00000185272,RBM11,0.28113900000000003,1,WGD
11147,0.0,Never,,,0.0,0,Singleton
256892,0.0017921146953405018,Sometimes,ENSG00000280021,OR51F1,0.6238239999999999,8,SSD
345274,0.0,Never,ENSG00000145283,SLC10A6,0.416446,3,WGD
51603,0.0,Never,,,0.0,0,Singleton
958,0.0,Never,ENSG00000101017,CD40,0.223827,1,SSD
122665,0.0,Never,ENSG00000173431,RNASE8,0.772727,4,SSD
7462,0.0,Never,,,0.0,0,Singleton
6183,0.7401433691756273,Sometimes,,,0.0,0,Singleton
503834,0.005376344086021506,Sometimes,,,0.0,0,Singleton
63916,0.23476702508960573,Sometimes,ENSG00000062598,ELMO2,0.716667,2,WGD
124997,0.0,Never,,,0.0,0,Singleton
23062,0.0,Never,ENSG00000103365,GGA2,0.468189,2,WGD
26099,0.010752688172043012,Sometimes,,,0.0,0,Singleton
65990,0.005376344086021506,Sometimes,ENSG00000103254,FAM173A,0.353191,1,SSD
403313,0.0017921146953405018,Sometimes,ENSG00000205808,PLPP6,0.440678,1,SSD
129138,0.04659498207885305,Sometimes,ENSG00000100124,ANKRD54,0.226667,2,SSD
57495,0.0035842293906810036,Sometimes,,,0.0,0,Singleton
10050,0.0,Never,ENSG00000146039,SLC17A4,0.565392,8,SSD
10194,0.0,Never,ENSG00000179981,TSHZ1,0.564531,2,WGD
2969,0.10752688172043011,Sometimes,ENSG00000263001,GTF2I,0.265531,1,SSD
9061,0.012544802867383513,Sometimes,ENSG00000138801,PAPSS1,0.748397,1,WGD
10538,0.005376344086021506,Sometimes,ENSG00000156127,BATF,0.416,1,WGD
53918,0.9444444444444444,Broadly,,,0.0,0,Singleton
28971,0.0,Never,,,0.0,0,Singleton
3615,0.4838709677419355,Sometimes,ENSG00000178035,IMPDH2,0.840467,2,WGD
3792,0.0,Never,ENSG00000197993,KEL,0.300546,6,SSD
10014,0.0035842293906810036,Sometimes,ENSG00000108840,HDAC5,0.592164,4,WGD
163071,0.0,Never,,,0.0,0,Singleton
1998,0.012544802867383513,Sometimes,ENSG00000109381,ELF2,0.372681,2,WGD
5726,0.0017921146953405018,Sometimes,ENSG00000257138,TAS2R38,0.276276,22,SSD
28982,0.017921146953405017,Sometimes,ENSG00000162769,FLVCR1,0.504505,3,WGD
132141,0.016129032258064516,Sometimes,ENSG00000173389,IQCF1,0.414634,4,SSD
1470,0.005376344086021506,Sometimes,ENSG00000170369,CST2,0.8794329999999999,6,WGD
6444,0.0,Never,ENSG00000170624,SGCD,0.582759,2,WGD
114294,0.016129032258064516,Sometimes,,,0.0,0,Singleton
113444,0.0017921146953405018,Sometimes,,,0.0,0,Singleton
78991,0.0,Never,ENSG00000145882,PCYOX1L,0.360324,1,WGD
6256,0.05734767025089606,Sometimes,ENSG00000186350,RXRA,0.707792,11,WGD
8204,0.0,Never,,,0.0,0,Singleton
23354,1.0,Broadly,,,0.0,0,Singleton
54344,0.12186379928315412,Sometimes,,,0.0,0,Singleton
154865,0.0,Never,,,0.0,0,Singleton
8312,0.0035842293906810036,Sometimes,ENSG00000103126,AXIN1,0.421114,1,WGD
81629,0.08602150537634409,Sometimes,ENSG00000162526,TSSK3,0.481343,4,WGD
5720,0.8476702508960573,Sometimes,ENSG00000092010,PSME1,0.408,2,SSD
25893,0.0,Never,ENSG00000162722,TRIM58,0.427984,12,WGD
1012,0.0,Never,ENSG00000140945,CDH13,0.377632,9,WGD
25914,0.8118279569892473,Sometimes,,,0.0,0,Singleton
80155,0.9946236559139785,Broadly,ENSG00000164134,NAA15,0.6986140000000001,1,WGD
9567,0.007168458781362007,Sometimes,ENSG00000100226,GTPBP1,0.39611399999999997,1,SSD
55621,0.01971326164874552,Sometimes,,,0.0,0,Singleton
7763,0.06630824372759857,Sometimes,ENSG00000107372,ZFAND5,0.539906,1,WGD
9938,0.0,Never,ENSG00000163219,ARHGAP25,0.42105299999999996,2,WGD
7170,0.012544802867383513,Sometimes,ENSG00000143549,TPM3,0.859649,3,WGD
7223,0.0017921146953405018,Sometimes,ENSG00000133107,TRPC4,0.6578409999999999,5,WGD
128209,0.0017921146953405018,Sometimes,,,0.0,0,Singleton
56659,0.005376344086021506,Sometimes,ENSG00000152315,KCNK13,0.6446080000000001,1,WGD
10911,0.0,Never,,,0.0,0,Singleton
343930,0.0,Never,,,0.0,0,Singleton
7517,0.8458781362007168,Sometimes,,,0.0,0,Singleton
374454,0.0,Never,ENSG00000189182,KRT77,0.6055360000000001,13,WGD
162427,0.005376344086021506,Sometimes,ENSG00000141699,RETREG3,0.32618,2,WGD
439921,0.13799283154121864,Sometimes,,,0.0,0,Singleton
29890,0.0035842293906810036,Sometimes,ENSG00000259956,RBM15B,0.449438,1,SSD
400451,0.0,Never,,,0.0,0,Singleton
7392,0.3888888888888889,Sometimes,ENSG00000105698,USF2,0.46242799999999995,1,WGD
3790,0.0,Never,ENSG00000170745,KCNS3,0.515275,11,WGD
84314,0.007168458781362007,Sometimes,,,0.0,0,Singleton
283951,0.017921146953405017,Sometimes,,,0.0,0,Singleton
50809,0.0,Never,,,0.0,0,Singleton
27173,0.0035842293906810036,Sometimes,ENSG00000143570,SLC39A1,0.34259300000000004,2,WGD
140710,0.0,Never,ENSG00000149639,SOGA1,0.34075900000000003,1,WGD
8658,0.008960573476702509,Sometimes,ENSG00000173273,TNKS,0.7174079999999999,1,WGD
51057,0.0,Never,,,0.0,0,Singleton
201973,0.0,Never,,,0.0,0,Singleton
342897,0.0035842293906810036,Sometimes,ENSG00000188505,NCCRP1,0.287273,4,SSD
9957,0.0,Never,ENSG00000002587,HS3ST1,0.49511400000000005,6,SSD
441869,0.0,Never,,,0.0,0,Singleton
10208,0.978494623655914,Broadly,,,0.0,0,Singleton
85569,0.053763440860215055,Sometimes,,,0.0,0,Singleton
9604,0.460573476702509,Sometimes,,,0.0,0,Singleton
7428,0.9372759856630825,Broadly,ENSG00000134086,VHL,0.43662,1,SSD
117247,0.0,Never,ENSG00000112394,SLC16A10,0.512621,4,WGD
130106,0.008960573476702509,Sometimes,ENSG00000157884,CIB4,0.42162200000000005,3,SSD
6500,0.8315412186379928,Sometimes,,,0.0,0,Singleton
338751,0.0,Never,ENSG00000183313,OR52L1,0.541033,4,SSD
3073,0.0,Never,ENSG00000213614,HEXA,0.5314810000000001,1,WGD
257160,0.016129032258064516,Sometimes,,,0.0,0,Singleton
57379,0.0,Never,ENSG00000111732,AICDA,0.419192,8,SSD
126014,0.0,Never,ENSG00000170909,OSCAR,0.269231,1,SSD
8831,0.0,Never,ENSG00000197283,SYNGAP1,0.452718,3,WGD
403,0.0,Never,ENSG00000138175,ARL3,0.532967,9,SSD
1472,0.0,Never,ENSG00000101441,CST4,0.8794329999999999,6,WGD
51422,0.0,Never,ENSG00000106617,PRKAG2,0.413005,2,WGD
51619,0.0,Never,ENSG00000078967,UBE2D4,0.92517,10,WGD
10421,0.32437275985663083,Sometimes,,,0.0,0,Singleton
53373,0.0,Never,,,0.0,0,Singleton
113452,0.0035842293906810036,Sometimes,ENSG00000121900,TMEM54,0.324324,1,SSD
54477,0.0,Never,ENSG00000052126,PLEKHA5,0.295632,2,WGD
2776,0.06272401433691756,Sometimes,ENSG00000156052,GNAQ,0.902507,13,WGD
80017,0.0,Never,,,0.0,0,Singleton
51253,0.3046594982078853,Sometimes,,,0.0,0,Singleton
197131,0.0035842293906810036,Sometimes,ENSG00000159459,UBR1,0.472842,1,WGD
10777,0.0,Never,ENSG00000172995,ARPP21,0.45756499999999994,2,WGD
144193,0.0,Never,,,0.0,0,Singleton
4091,0.025089605734767026,Sometimes,ENSG00000137834,SMAD6,0.42741899999999994,7,WGD
339541,0.03046594982078853,Sometimes,,,0.0,0,Singleton
5937,0.0,Never,ENSG00000153250,RBMS1,0.746305,6,WGD
9023,0.0,Never,ENSG00000138135,CH25H,0.246324,1,SSD
3710,0.0017921146953405018,Sometimes,ENSG00000096433,ITPR3,0.653313,2,WGD
259286,0.0,Never,ENSG00000221937,TAS2R40,0.569659,23,SSD
79991,0.3996415770609319,Sometimes,,,0.0,0,Singleton
284486,0.025089605734767026,Sometimes,ENSG00000196407,THEM5,0.34413000000000005,1,SSD
5320,0.0,Never,ENSG00000188257,PLA2G2A,0.513889,6,SSD
23286,0.0,Never,ENSG00000113645,WWC1,0.5075959999999999,2,WGD
5800,0.0,Never,,,0.0,0,Singleton
5334,0.0,Never,ENSG00000115896,PLCL1,0.640183,10,WGD
284018,0.14874551971326164,Sometimes,,,0.0,0,Singleton
55740,0.0017921146953405018,Sometimes,ENSG00000154380,ENAH,0.34856200000000004,2,WGD
9497,0.17204301075268819,Sometimes,ENSG00000033867,SLC4A7,0.659253,8,WGD
342979,0.014336917562724014,Sometimes,,,0.0,0,Singleton
390748,0.0,Never,ENSG00000205022,PABPN1L,0.399281,1,WGD
10007,0.0,Never,ENSG00000113552,GNPDA1,0.8235290000000001,1,WGD
5430,1.0,Broadly,,,0.0,0,Singleton
64969,0.7956989247311828,Sometimes,,,0.0,0,Singleton
746,0.989247311827957,Broadly,,,0.0,0,Singleton
29097,0.899641577060932,Sometimes,ENSG00000143771,CNIH4,0.366906,3,SSD
64844,0.0,Never,,,0.0,0,Singleton
8533,0.992831541218638,Broadly,,,0.0,0,Singleton
6092,0.0,Never,ENSG00000185008,ROBO2,0.5523669999999999,2,WGD
162333,0.0017921146953405018,Sometimes,,,0.0,0,Singleton
285533,0.0,Never,ENSG00000145428,RNF175,0.6676829999999999,1,WGD
92196,0.0,Never,,,0.0,0,Singleton
10660,0.0035842293906810036,Sometimes,ENSG00000138136,LBX1,0.377224,8,WGD
3087,0.007168458781362007,Sometimes,ENSG00000152804,HHEX,0.22963000000000003,5,SSD
84504,0.0,Never,ENSG00000148826,NKX6-2,0.6787000000000001,4,WGD
1788,0.0,Never,ENSG00000119772,DNMT3A,0.473684,1,WGD
9476,0.0,Never,ENSG00000131400,NAPSA,0.457143,7,WGD
7580,0.0,Never,ENSG00000169740,ZNF32,0.47618999999999995,4,SSD
1285,0.0,Never,ENSG00000169031,COL4A3,0.5461079999999999,8,WGD
8557,0.0017921146953405018,Sometimes,,,0.0,0,Singleton
112939,0.016129032258064516,Sometimes,ENSG00000160877,NACC1,0.550285,1,WGD
7520,0.9139784946236559,Broadly,,,0.0,0,Singleton
19,0.0,Never,ENSG00000165029,ABCA1,0.505529,5,WGD
6432,1.0,Broadly,ENSG00000115875,SRSF7,0.407563,1,SSD
9813,0.0017921146953405018,Sometimes,,,0.0,0,Singleton
22998,0.0,Never,ENSG00000064042,LIMCH1,0.239945,1,WGD
7567,0.0,Never,ENSG00000157429,ZNF19,0.44104799999999994,4,SSD
54517,0.0017921146953405018,Sometimes,ENSG00000091127,PUS7,0.24054499999999998,1,SSD
54964,0.010752688172043012,Sometimes,,,0.0,0,Singleton
140738,0.0,Never,,,0.0,0,Singleton
51008,0.0017921146953405018,Sometimes,,,0.0,0,Singleton
55628,0.7670250896057348,Sometimes,,,0.0,0,Singleton
83605,0.008960573476702509,Sometimes,ENSG00000136280,CCM2,0.234409,1,WGD
23262,0.021505376344086023,Sometimes,ENSG00000145725,PPIP5K2,0.6408450000000001,1,WGD
9577,0.0,Never,,,0.0,0,Singleton
23097,0.0035842293906810036,Sometimes,ENSG00000155111,CDK19,0.772908,1,WGD
2038,0.01971326164874552,Sometimes,ENSG00000166947,EPB42,0.313454,8,WGD
56475,0.0,Never,ENSG00000177519,RPRM,0.568807,1,SSD
55171,0.0,Never,,,0.0,0,Singleton
199221,0.0,Never,ENSG00000158163,DZIP1L,0.298566,1,SSD
56924,0.007168458781362007,Sometimes,ENSG00000137843,PAK6,0.468429,5,WGD
126295,0.0,Never,ENSG00000171970,ZNF57,0.574775,31,SSD
25777,0.0,Never,ENSG00000100242,SUN2,0.31842800000000004,1,WGD
374569,0.0017921146953405018,Sometimes,,,0.0,0,Singleton
2300,0.005376344086021506,Sometimes,ENSG00000176678,FOXL1,0.35941999999999996,15,SSD
390992,0.023297491039426525,Sometimes,,,0.0,0,Singleton
10791,0.0,Never,,,0.0,0,Singleton
128859,0.0,Never,ENSG00000167104,BPIFB6,0.291391,3,SSD
220359,0.0035842293906810036,Sometimes,ENSG00000173825,TIGD3,0.276008,3,SSD
56998,0.008960573476702509,Sometimes,,,0.0,0,Singleton
284359,0.0035842293906810036,Sometimes,,,0.0,0,Singleton
50484,0.0,Never,ENSG00000048392,RRM2B,0.7749290000000001,1,WGD
29122,0.08064516129032258,Sometimes,ENSG00000206549,PRSS50,0.23376599999999997,2,SSD
55244,0.007168458781362007,Sometimes,ENSG00000142494,SLC47A1,0.485965,1,SSD
11137,0.9408602150537635,Broadly,,,0.0,0,Singleton
9391,1.0,Broadly,,,0.0,0,Singleton
387733,0.0017921146953405018,Sometimes,ENSG00000206013,IFITM5,0.340909,3,SSD
93587,0.0017921146953405018,Sometimes,ENSG00000145331,TRMT10A,0.250737,1,SSD
346,0.0,Never,,,0.0,0,Singleton
83606,0.007168458781362007,Sometimes,,,0.0,0,Singleton
146712,0.0,Never,,,0.0,0,Singleton
79692,0.0035842293906810036,Sometimes,ENSG00000181315,ZNF322,0.457711,6,SSD
390061,0.0,Never,,,0.0,0,Singleton
54808,0.0,Never,,,0.0,0,Singleton
56947,0.0017921146953405018,Sometimes,,,0.0,0,Singleton
54868,0.01971326164874552,Sometimes,,,0.0,0,Singleton
151230,0.0,Never,ENSG00000213160,KLHL23,0.295699,9,WGD
149840,0.04659498207885305,Sometimes,,,0.0,0,Singleton
5395,0.005376344086021506,Sometimes,ENSG00000122512,PMS2,0.221578,1,SSD
84674,0.010752688172043012,Sometimes,,,0.0,0,Singleton
341567,0.007168458781362007,Sometimes,,,0.0,0,Singleton
28955,0.06272401433691756,Sometimes,,,0.0,0,Singleton
221416,0.0,Never,,,0.0,0,Singleton
85416,0.0017921146953405018,Sometimes,ENSG00000139800,ZIC5,0.365008,4,WGD
84839,0.0,Never,ENSG00000173976,RAX2,0.581522,2,SSD
54623,0.96415770609319,Broadly,,,0.0,0,Singleton
503542,0.0017921146953405018,Sometimes,,,0.0,0,Singleton
23363,0.01971326164874552,Sometimes,,,0.0,0,Singleton
6367,0.0,Never,,,0.0,0,Singleton
399512,0.0,Never,ENSG00000125434,SLC25A35,0.506667,1,WGD
161291,0.0,Never,ENSG00000182107,TMEM30B,0.51567,1,WGD
79165,0.2132616487455197,Sometimes,,,0.0,0,Singleton
9376,0.0035842293906810036,Sometimes,ENSG00000149452,SLC22A8,0.50369,17,WGD
55850,0.3154121863799283,Sometimes,,,0.0,0,Singleton
79139,0.025089605734767026,Sometimes,ENSG00000136986,DERL1,0.310757,2,SSD
29948,0.005376344086021506,Sometimes,ENSG00000140961,OSGIN1,0.496855,1,WGD
5459,0.0,Never,ENSG00000091010,POU4F3,0.739645,12,WGD
84106,0.017921146953405017,Sometimes,,,0.0,0,Singleton
222256,0.0,Never,ENSG00000128536,CDHR3,0.20452,1,SSD
9453,0.9767025089605734,Broadly,,,0.0,0,Singleton
64403,0.023297491039426525,Sometimes,ENSG00000139880,CDH24,0.5299149999999999,11,WGD
391003,0.0,Never,ENSG00000279804,PRAMEF18,0.7849689999999999,22,SSD
7709,0.7813620071684588,Sometimes,ENSG00000116809,ZBTB17,0.217284,1,WGD
10449,0.0035842293906810036,Sometimes,ENSG00000167315,ACAA2,0.420655,3,SSD
339501,0.0,Never,ENSG00000185888,PRSS38,0.34049100000000004,8,WGD
8804,0.0017921146953405018,Sometimes,ENSG00000143162,CREG1,0.345455,1,SSD
55701,0.007168458781362007,Sometimes,ENSG00000165801,ARHGEF40,0.230415,2,WGD
54210,0.0,Never,,,0.0,0,Singleton
84279,0.005376344086021506,Sometimes,,,0.0,0,Singleton
27033,0.0,Never,ENSG00000011590,ZBTB32,0.29774100000000003,1,SSD
57642,0.0,Never,ENSG00000101203,COL20A1,0.37850500000000004,1,WGD
3382,0.0,Never,ENSG00000003147,ICA1,0.49689399999999995,1,WGD
140683,0.0,Never,,,0.0,0,Singleton
5257,0.0035842293906810036,Sometimes,ENSG00000102893,PHKB,0.362306,2,SSD
5979,0.012544802867383513,Sometimes,ENSG00000165731,RET,0.206463,7,SSD
346517,0.0,Never,ENSG00000225781,OR6V1,0.466454,8,SSD
51148,0.0985663082437276,Sometimes,ENSG00000167123,CERCAM,0.5697479999999999,2,WGD
8940,0.0035842293906810036,Sometimes,ENSG00000100038,TOP3B,0.328306,1,SSD
2862,0.0,Never,ENSG00000102539,MLNR,0.4466020000000001,7,WGD
3485,0.0,Never,ENSG00000115457,IGFBP2,0.273846,5,WGD
64785,0.996415770609319,Broadly,,,0.0,0,Singleton
345222,0.0,Never,,,0.0,0,Singleton
116444,0.0035842293906810036,Sometimes,ENSG00000116032,GRIN3B,0.488974,4,WGD
112858,0.8279569892473119,Sometimes,,,0.0,0,Singleton
100113407,0.0,Never,ENSG00000205269,TMEM170B,0.431818,1,WGD
8541,0.0,Never,ENSG00000177380,PPFIA3,0.623116,3,WGD
5091,0.600358422939068,Sometimes,,,0.0,0,Singleton
53339,0.0017921146953405018,Sometimes,ENSG00000064726,BTBD1,0.7842319999999999,3,WGD
790955,0.05017921146953405,Sometimes,,,0.0,0,Singleton
79847,0.008960573476702509,Sometimes,,,0.0,0,Singleton
8570,0.06451612903225806,Sometimes,ENSG00000088247,KHSRP,0.5794659999999999,2,WGD
54465,0.010752688172043012,Sometimes,,,0.0,0,Singleton
3231,0.005376344086021506,Sometimes,ENSG00000128645,HOXD1,0.365854,2,WGD
10081,0.4731182795698925,Sometimes,,,0.0,0,Singleton
6431,0.6326164874551972,Sometimes,ENSG00000124193,SRSF6,0.7093020000000001,4,WGD
55658,0.016129032258064516,Sometimes,ENSG00000070423,RNF126,0.450161,1,WGD
1446,0.0,Never,,,0.0,0,Singleton
151903,0.10931899641577061,Sometimes,,,0.0,0,Singleton
83903,0.0,Never,,,0.0,0,Singleton
117157,0.0,Never,ENSG00000198574,SH2D1B,0.393939,1,WGD
5128,0.0,Never,ENSG00000059758,CDK17,0.680688,4,WGD
257629,0.0,Never,ENSG00000175311,ANKS4B,0.46762600000000004,1,WGD
126402,0.0,Never,,,0.0,0,Singleton
80032,0.0,Never,ENSG00000172000,ZNF556,0.48903500000000005,31,SSD
3795,0.0017921146953405018,Sometimes,,,0.0,0,Singleton
7374,0.0,Never,,,0.0,0,Singleton
10043,0.0035842293906810036,Sometimes,ENSG00000100284,TOM1,0.636917,2,WGD
29058,0.03763440860215054,Sometimes,,,0.0,0,Singleton
3902,0.0,Never,,,0.0,0,Singleton
1911,0.026881720430107527,Sometimes,ENSG00000111752,PHC1,0.322709,2,WGD
6251,0.03942652329749104,Sometimes,ENSG00000148484,RSU1,0.223827,3,SSD
9416,0.9910394265232975,Broadly,ENSG00000174243,DDX23,0.215854,1,SSD
1452,0.6129032258064516,Sometimes,ENSG00000113712,CSNK1A1,0.835616,7,WGD
338094,0.0017921146953405018,Sometimes,ENSG00000162391,FAM151A,0.210256,1,WGD
79751,0.017921146953405017,Sometimes,ENSG00000177542,SLC25A22,0.6439630000000001,3,SSD
4521,0.0017921146953405018,Sometimes,,,0.0,0,Singleton
2987,1.0,Broadly,,,0.0,0,Singleton
92346,0.0035842293906810036,Sometimes,,,0.0,0,Singleton
5394,0.9946236559139785,Broadly,,,0.0,0,Singleton
57053,0.0017921146953405018,Sometimes,ENSG00000129749,CHRNA10,0.5488890000000001,10,WGD
84254,0.0017921146953405018,Sometimes,ENSG00000004660,CAMKK1,0.553846,2,WGD
322,0.0,Never,ENSG00000166313,APBB1,0.4323940000000001,2,WGD
57057,0.0,Never,ENSG00000164532,TBX20,0.407159,10,WGD
54106,0.008960573476702509,Sometimes,ENSG00000239732,TLR9,0.35271299999999994,3,SSD
51118,0.8960573476702509,Sometimes,,,0.0,0,Singleton
11076,0.0035842293906810036,Sometimes,ENSG00000171368,TPPP,0.5159819999999999,2,WGD
163786,0.9695340501792115,Broadly,,,0.0,0,Singleton
9322,0.0,Never,ENSG00000125733,TRIP10,0.515807,2,WGD
375,0.43010752688172044,Sometimes,ENSG00000143761,ARF1,0.961326,9,WGD
169026,0.0,Never,ENSG00000164756,SLC30A8,0.4850950000000001,3,WGD
6507,0.0,Never,ENSG00000079215,SLC1A3,0.6845019999999999,6,WGD
167359,0.0,Never,,,0.0,0,Singleton
541565,0.0,Never,,,0.0,0,Singleton
157753,0.0,Never,ENSG00000164841,TMEM74,0.321311,1,WGD
64220,0.0017921146953405018,Sometimes,,,0.0,0,Singleton
57786,0.0,Never,ENSG00000146587,RBAK,0.6862739999999999,18,SSD
11172,0.0017921146953405018,Sometimes,,,0.0,0,Singleton
10451,0.0,Never,ENSG00000134215,VAV3,0.547816,2,WGD
323,0.0,Never,ENSG00000163697,APBB2,0.40448,2,WGD
55049,0.044802867383512544,Sometimes,,,0.0,0,Singleton
54948,0.7974910394265233,Sometimes,,,0.0,0,Singleton
84223,0.0,Never,,,0.0,0,Singleton
79170,0.026881720430107527,Sometimes,,,0.0,0,Singleton
2981,0.0,Never,,,0.0,0,Singleton
6888,0.008960573476702509,Sometimes,,,0.0,0,Singleton
5498,0.0035842293906810036,Sometimes,,,0.0,0,Singleton
29940,0.0,Never,ENSG00000111817,DSE,0.391441,1,SSD
162494,0.007168458781362007,Sometimes,ENSG00000141314,RHBDL3,0.507426,2,WGD
55588,0.48566308243727596,Sometimes,,,0.0,0,Singleton
57132,0.0017921146953405018,Sometimes,ENSG00000255112,CHMP1B,0.542714,1,SSD
7045,0.0,Never,ENSG00000120708,TGFBI,0.442167,1,WGD
11232,0.5734767025089605,Sometimes,,,0.0,0,Singleton
3633,0.0,Never,ENSG00000204084,INPP5B,0.44249700000000003,1,WGD
115939,0.014336917562724014,Sometimes,,,0.0,0,Singleton
11331,0.9874551971326165,Broadly,,,0.0,0,Singleton
3162,0.0,Never,ENSG00000100292,HMOX1,0.447917,1,WGD
4860,0.0,Never,,,0.0,0,Singleton
64083,0.0,Never,ENSG00000113384,GOLPH3,0.651007,1,WGD
54482,0.0,Never,,,0.0,0,Singleton
137994,0.0035842293906810036,Sometimes,ENSG00000165046,LETM2,0.429735,1,WGD
27232,0.0,Never,,,0.0,0,Singleton
23270,0.0017921146953405018,Sometimes,ENSG00000187189,TSPYL4,0.5603859999999999,12,SSD
2588,0.0,Never,ENSG00000141012,GALNS,0.34674299999999997,10,WGD
51297,0.0,Never,,,0.0,0,Singleton
27351,0.010752688172043012,Sometimes,,,0.0,0,Singleton
23265,0.4283154121863799,Sometimes,,,0.0,0,Singleton
3578,0.0,Never,,,0.0,0,Singleton
23244,0.26344086021505375,Sometimes,ENSG00000121892,PDS5A,0.6881079999999999,1,WGD
116443,0.005376344086021506,Sometimes,ENSG00000198785,GRIN3A,0.457399,1,WGD
26118,0.014336917562724014,Sometimes,ENSG00000109046,WSB1,0.47743500000000005,1,WGD
389376,0.0035842293906810036,Sometimes,,,0.0,0,Singleton
84552,0.017921146953405017,Sometimes,ENSG00000178184,PARD6G,0.539894,2,WGD
5923,0.0017921146953405018,Sometimes,ENSG00000058335,RASGRF1,0.6622150000000001,1,WGD
23780,0.0017921146953405018,Sometimes,ENSG00000128335,APOL2,0.614243,5,SSD
90799,0.0,Never,,,0.0,0,Singleton
51117,0.6792114695340502,Sometimes,,,0.0,0,Singleton
2872,0.0035842293906810036,Sometimes,ENSG00000099875,MKNK2,0.634409,7,WGD
2786,0.0035842293906810036,Sometimes,ENSG00000168243,GNG4,0.7333329999999999,8,WGD
6123,0.0,Never,ENSG00000140986,RPL3L,0.7616710000000001,1,WGD
4238,0.0,Never,ENSG00000037749,MFAP3,0.480663,1,SSD
64225,0.7114695340501792,Sometimes,ENSG00000119787,ATL2,0.620926,2,WGD
53371,0.9731182795698925,Broadly,,,0.0,0,Singleton
55079,0.0017921146953405018,Sometimes,ENSG00000153266,FEZF2,0.553377,3,WGD
10024,0.03225806451612903,Sometimes,,,0.0,0,Singleton
80256,0.014336917562724014,Sometimes,,,0.0,0,Singleton
133584,0.0017921146953405018,Sometimes,,,0.0,0,Singleton
10107,0.0035842293906810036,Sometimes,ENSG00000204613,TRIM10,0.428274,11,WGD
374395,0.0,Never,,,0.0,0,Singleton
2250,0.0017921146953405018,Sometimes,ENSG00000138675,FGF5,0.287313,12,WGD
7555,0.007168458781362007,Sometimes,ENSG00000169714,CNBP,0.541899,1,SSD
6880,0.0017921146953405018,Sometimes,ENSG00000273841,TAF9,0.772727,1,SSD
84641,0.0035842293906810036,Sometimes,ENSG00000148110,MFSD14B,0.6917,2,WGD
11200,0.0,Never,,,0.0,0,Singleton
10896,0.0017921146953405018,Sometimes,,,0.0,0,Singleton
203859,0.0017921146953405018,Sometimes,ENSG00000171714,ANO5,0.47973699999999997,7,WGD
4988,0.0,Never,ENSG00000112038,OPRM1,0.452333,11,WGD
54674,0.005376344086021506,Sometimes,ENSG00000173114,LRRN3,0.542373,7,WGD
3140,0.0,Never,ENSG00000153029,MR1,0.33724299999999996,5,SSD
283209,0.0,Never,ENSG00000165434,PGM2L1,0.5691320000000001,1,WGD
51286,0.007168458781362007,Sometimes,,,0.0,0,Singleton
10018,0.0,Never,,,0.0,0,Singleton
9607,0.0,Never,,,0.0,0,Singleton
53831,0.0035842293906810036,Sometimes,,,0.0,0,Singleton
